number,total_calls,avg_duration,night_calls,unique_contacts,imei_changes,scam_keyword_flag,short_call_ratio,fraud_prob,fraud_label
9455401737,248,8.50823781946135,10,31,4,1,1.4892825664325862,0.6057483874717076,1
9884812855,29,7.595584725877471,79,52,4,0,1.1793309237336196,0.3858560274708381,1
9644006941,197,2.414506527723303,76,73,0,0,0.2805069565021762,0.19172008978091484,0
9598490609,91,3.7424377846539874,17,154,2,1,1.150656242302596,0.4466861623271304,1
9321568250,211,9.682842426510035,24,166,3,1,1.1172786620947712,0.4571459969999188,1
9294212716,141,6.144513899856689,73,175,3,0,0.33343008731217144,0.21262744367918035,0
9807957764,46,8.110978174360994,57,120,1,0,1.1544419075022467,0.16571795747460433,0
9213245302,141,3.013614830302927,29,128,5,1,1.0446816363144695,0.6280484183941013,1
9792585463,86,2.4955027417033993,0,20,0,1,1.492221600912548,0.4420538925423983,1
9643156000,98,7.94721082404221,62,130,5,0,0.9662353980476165,0.34121505121054074,0
9218550901,262,7.015788324698681,78,18,2,1,0.6804534504672459,0.6018316208263521,1
9360074560,203,6.9692903275117555,28,43,3,1,1.4354810620772676,0.5962595768524644,1
9746035632,185,5.750028527377342,65,112,1,1,0.9789781456527499,0.5120603684831352,1
9644339722,42,5.853994256377214,74,16,0,1,0.5880849539669818,0.4500222633995113,1
9504288340,67,7.489126300409411,52,101,2,0,0.12946393594544872,0.09803282337520759,0
9662171966,210,3.065023570651355,18,59,5,1,1.1592953957933845,0.6693351646473898,2
9714135000,37,3.85130042564108,65,138,1,1,0.26733665461453915,0.39698146011271845,1
9440007738,44,8.780549319940523,51,44,1,1,1.39313713527313,0.49029319772682267,1
9495647770,134,3.4342194096154985,30,95,5,0,1.4459483428920303,0.40803650156499094,1
9396702640,51,5.689940928103341,59,17,0,1,0.4309898878873202,0.4012894954092384,1
9479368908,94,7.175074908063499,67,73,0,0,0.25792752675517505,0.0841670709805257,0
9372781216,197,9.999285854915177,29,156,0,1,0.9334480435561266,0.31180566830108647,0
9258148712,120,4.6352676492056535,12,191,0,0,0.39922451763553124,0.0,0
9807894370,280,4.566882327936966,14,178,2,0,0.8585758479306382,0.1533931804830997,0
9674890494,114,8.504589604619841,19,100,0,1,0.6798865170365318,0.2826813067889457,0
9200532608,50,8.1522795569687,33,176,0,0,1.2088355256686651,0.04681624172994876,0
9158720660,224,7.445220876478211,19,15,0,1,1.4998061506915332,0.4656174208985788,1
9342130927,80,4.900681555385774,49,122,2,0,0.7395262495511365,0.18851830461484043,0
9423664694,65,3.5774216415268,26,65,3,0,1.0590244336775305,0.25948720567631534,0
9592728837,245,6.282939584556062,29,40,1,0,0.5785274236260699,0.14861134915378899,0
9923407067,290,8.82412128475059,55,142,4,1,1.3075020736796352,0.6370941267578827,1
9370157776,114,8.895885852981571,64,133,5,0,0.15173370362298164,0.23935741419897894,0
9247516100,171,1.530734278169165,54,67,1,0,0.7909313388821921,0.2541429493278331,0
9800791554,200,4.569327696224931,23,144,2,0,0.34748561241215525,0.1079496744680928,0
9338077364,18,4.91485858388812,24,9,5,1,0.34758069633595945,0.5370313805536578,1
9465714454,69,9.787345991475656,52,82,0,1,0.8461940056094913,0.35849512877543116,1
9181550308,234,6.940981144804553,75,40,2,0,0.5309187313454417,0.27956847402379836,0
9936512420,197,4.368840963989671,10,149,3,0,0.7426070172272079,0.16922008383272225,0
9130413513,79,0.7475499168631334,59,190,4,1,0.5279239102708204,0.5691969368968076,1
9527982281,296,5.871159020942361,76,154,3,1,0.7370965278754544,0.6029310084270794,1
9649113938,178,1.4127217685643831,46,163,0,0,0.5002882356291334,0.11254859371939006,0
9961330509,71,8.427274594803748,24,158,2,1,1.2249718090964612,0.40780265528726384,1
9980662984,23,7.64892727541844,24,17,2,1,0.8809593429934977,0.43356132718753176,1
9654735469,173,4.874837019127698,16,195,0,1,0.326006668330273,0.24525608930343376,0
9106195200,254,4.577502405646148,11,199,0,0,0.11184132675993866,0.0,0
9976392498,17,9.024720172903303,51,67,4,0,0.12449221190676568,0.1684257566873056,0
9206222252,163,3.2403543289722196,10,15,3,0,0.6903661497636766,0.23442635269064122,0
9556016588,45,2.8656896400143226,9,73,0,0,0.5397661077810849,0.02613365725355831,0
9990035971,57,9.422375611844739,59,196,0,0,0.466955651119734,0.0,0
9650703552,94,8.187835449158085,53,106,3,1,0.972095993732432,0.5217141605246615,1
9837448816,37,8.295943134138348,79,36,0,1,1.2384777783890837,0.4986826824636965,1
9130061031,205,2.3543412356212925,62,14,5,0,0.18873183883642936,0.4015623924995827,1
9607356959,217,1.861311918593877,19,112,4,1,0.25396304111702916,0.5087564885775835,1
9301418785,213,0.7472807232627816,4,58,4,1,0.6162444501119183,0.5577819653342768,1
9564555355,113,2.7518943347274605,40,187,3,1,0.7180811535352262,0.4917803397408309,1
9180197726,239,7.854809671286085,62,86,1,1,0.6533221648231183,0.4683742770566746,1
9587726151,110,2.780364978259423,55,194,4,0,0.9940912500866176,0.31800990360461434,0
9195282726,38,7.426481194151324,31,187,2,1,0.2221014259312791,0.29191773011527095,0
9836901273,136,2.8931285209905044,26,91,2,0,0.7926194606613134,0.1976634596941382,0
9187220897,19,4.255278730531381,67,86,1,1,1.2364423310559833,0.5341264016270081,1
9195856757,115,9.84004175415838,47,39,4,1,1.3998428470026212,0.6228173072570806,1
9449487874,176,2.825711447199288,6,71,0,1,0.8845267979984688,0.37716801172675823,1
9186601594,266,4.075520959333542,45,69,5,0,0.2937939923134567,0.3440323608989456,0
9348151345,286,3.3603282144195297,77,21,1,0,1.1184617974449325,0.3769081437870242,1
9538866187,74,1.5414373701350217,17,46,0,1,1.214864200903294,0.4422697890001083,1
9385124544,280,5.1539943502428365,37,191,5,1,0.37480741583082344,0.5455456243634514,1
9322938165,197,4.0975613016635215,64,125,2,1,1.048506954735456,0.5786834322816259,1
9361726596,147,7.101427315169161,16,125,5,0,1.4027206266232652,0.3158093474127619,0
9479710429,114,8.267148196039688,37,143,1,0,1.1063786383907104,0.11970965825440898,0
9643973085,43,5.670372287708566,62,82,4,0,0.6817952061989765,0.29973762395804104,0
9279606266,119,0.8058660098297001,41,32,2,1,0.7198681885631849,0.5526971238429592,1
9759203896,42,6.379762384229855,7,43,4,1,0.2113792962829219,0.41025836694319245,1
9486357648,240,1.0262119351989223,29,186,0,0,0.8365604673652213,0.12432271286143946,0
9675591023,275,6.355385074190737,63,104,4,0,1.2237584494942868,0.40966972638235893,1
9223620654,191,7.00778451805729,8,15,5,0,1.4698952358735609,0.3737273474214731,1
9832445590,74,2.378792462366425,56,119,1,1,0.6590252841513923,0.46077085788310346,1
9122064334,10,8.283788412856826,58,190,0,1,0.7095144738042606,0.30390294256889605,0
9248899044,142,9.155308749953461,66,121,1,1,0.17666945122455904,0.3612032958141723,1
9616725588,89,8.224326159081286,74,172,5,0,1.1851696885405132,0.3677617820492195,1
9698552461,280,3.3985373070147804,4,136,0,0,1.103320849057308,0.10728272086936624,0
9976515905,250,6.073108618233527,3,68,1,1,0.6640959024061733,0.37023087153660517,1
9336415050,37,9.190743917316663,7,180,2,1,1.0929861314343285,0.3244860754309862,0
9757778790,232,3.5463148991170743,41,87,1,1,0.9722355924758547,0.5087291589743643,1
9685711013,32,8.290264311521538,34,163,2,1,1.1765901668557064,0.41324098161775963,1
9603643839,118,0.590013746986117,12,6,5,1,0.539799773691748,0.6131624745458429,1
9162468859,116,0.5346436764544246,4,47,3,1,1.0111462032543546,0.543355153606403,1
9532020261,154,7.7172607732201906,39,45,4,0,0.9758698581979164,0.30681392037177435,0
9564233777,148,7.733752030207651,18,64,0,0,0.22668643405419617,0.0,0
9486193505,293,7.995283284596791,3,116,4,0,0.4933338883898055,0.16614000052494854,0
9686882897,108,9.335254959937542,58,178,5,0,1.3042810324314293,0.3347906643725211,0
9710933533,132,1.6201099622927,17,44,2,1,0.318584952138755,0.4382388747091382,1
9335431246,296,2.7038573573450395,23,63,2,0,0.6313893828315158,0.23050377098497474,0
9905198682,90,9.085386743551172,30,49,2,0,0.41533008404036187,0.09581496916222937,0
9490850994,19,2.1837438788373578,57,46,1,0,0.2962595863914821,0.16366289048759622,0
9762106558,17,6.9811780419775475,27,123,4,1,0.29097588248139794,0.4109263027273705,1
9522004019,214,5.539398500387746,8,153,2,0,0.5871373826755523,0.09055037058307996,0
9303780344,206,1.2903399300893188,44,135,3,0,1.2248628703031523,0.3499327986086398,0
9160084389,207,3.210004788444562,48,198,5,1,1.4528422465802076,0.7000210121282904,2
9962903776,39,5.443536056189195,1,143,2,1,0.9005710963120865,0.3518960988831801,1
9244538583,29,8.597326108496423,5,28,4,1,0.9893140051361045,0.4765331006477088,1
9789218894,57,7.2216156513394,28,54,2,0,1.1902413854601674,0.19536957843914735,0
9729396475,139,6.407890033821864,25,92,2,0,1.0265216122084533,0.18160457972581867,0
9305984285,141,5.212312454443441,27,25,0,1,1.2876503401164874,0.4578202913606571,1
9624358390,63,3.337497846234276,6,157,2,0,1.3376720310115766,0.16027066956657787,0
9201370985,290,1.6328266575329813,33,136,4,0,0.9787912553144588,0.3574443640806726,1
9582598450,274,4.386222328377908,55,129,5,0,0.8462878114761123,0.4012365361032653,1
9948865360,224,0.7709256921572795,9,47,0,0,0.6474717665103159,0.1249288370086839,0
9956934532,299,2.5050309480350808,56,179,0,1,0.7462129266925381,0.455718513160017,1
9299594780,52,4.608592070790269,46,27,2,0,0.5836411269361084,0.20660049704951647,0
9731675779,83,4.476749263883193,26,192,2,1,0.6977528610573119,0.38264268549361247,1
9999137673,287,0.9208065944714279,38,25,3,0,1.3595937992432774,0.43363491010886945,1
9858438071,251,6.096071458490267,21,198,4,1,1.4613206488525152,0.573388953693752,1
9495529616,139,5.722000430605744,18,183,5,0,0.6061474007041197,0.2101403495838921,0
9181251088,203,1.2419908881986719,8,147,4,0,0.40882606844135305,0.20878857088791164,0
9135409403,41,9.460048998374173,18,62,1,0,0.2094668122701634,0.0,0
9384481363,115,1.4441364000331711,1,30,5,1,1.2717033501202637,0.6531914318807004,2
9998231255,213,8.620924436754693,60,63,1,0,1.3189324140301135,0.25912079644255737,0
9296972612,10,0.5029424531925564,58,94,4,1,0.7306609601004853,0.6238106724404143,1
9618856453,254,8.881670402931139,69,49,2,0,0.8593849366525259,0.2830294808964628,0
9518387393,81,0.6873374559409693,70,198,0,0,1.1357497442913396,0.20814191984366906,0
9438235596,24,7.699214302975102,69,167,3,0,0.6261936901478772,0.19290267118204402,0
9998209917,62,3.936062707352403,32,98,2,1,0.38208620439482055,0.406150925372483,1
9672952298,17,7.513059601295039,77,114,5,1,0.26055620715311767,0.5618933629761669,1
9442093866,55,4.3165794515372955,64,68,5,1,0.4293376822695465,0.6243882351205647,1
9493261002,123,1.1736252621524965,24,88,0,0,1.0034676373535585,0.14913261333659705,0
9425830514,156,7.791313606255959,69,81,5,0,0.5867590431918237,0.35326532190794735,1
9260045166,175,1.1769005105529673,27,31,4,0,1.3147846672246104,0.41156802060698433,1
9653534200,148,9.26014414163157,17,91,5,1,0.22256225028155727,0.44780240700087465,1
9649952694,126,0.9842533400207831,62,163,2,1,0.6829178706282351,0.5297391043951388,1
9464067663,285,5.053590138829397,48,16,5,0,0.45974740154608373,0.39052660651957727,1
9752417118,286,7.368827093082559,65,106,3,0,1.3427755907993562,0.37422381244559866,1
9745535690,187,4.235841415524359,39,49,5,1,1.228699174256044,0.7097304705910997,2
9696258165,163,2.5637180086281295,65,132,1,1,1.4780319225572454,0.5943158812699987,1
9948975759,210,7.711364133262257,79,36,0,0,0.26698197358919107,0.15525146723155583,0
9705052423,124,7.950799695492901,3,58,2,1,1.1951410658062114,0.42682399821749717,1
9873383043,168,9.265602347566489,33,198,3,1,0.276206223314617,0.35400751862695634,1
9881168999,51,4.0735685490952385,4,117,2,1,0.31703300485473423,0.32126113799342526,0
9943967363,256,5.309391477724605,21,119,4,1,0.1548677009435396,0.46688809304719614,1
9510887863,77,3.9497202070376844,19,36,0,1,0.7505910168380797,0.3679576128694507,1
9794329624,205,2.9422773075879975,46,147,4,0,0.2762344097487902,0.2585074681454655,0
9730451394,99,7.634813134607281,76,108,5,0,0.5876906130806793,0.3423051159543941,0
9633940063,120,3.7266925276610765,33,59,4,1,0.4866790314073661,0.5464311734369512,1
9165438362,154,4.567419698927345,43,45,5,0,1.4668967675910112,0.45653524239045984,1
9819655004,284,4.334899747428265,5,131,1,1,1.0215680218635725,0.4160526989878229,1
9840108209,188,7.270281643644085,55,44,4,0,0.6746385132927716,0.3215965752047369,0
9537809212,250,9.219058448051458,28,76,3,0,1.3298352252950623,0.2726181923254566,0
9925875065,162,6.834182582420084,52,118,0,0,0.1893824538105739,0.04191570346822786,0
9275529362,113,4.98003466289521,0,181,1,1,0.5679608390318548,0.2720282180624134,0
9408338452,84,7.902448590019393,58,42,2,0,0.8204298791936621,0.22352220242300672,0
9825570564,137,6.5892275791603065,47,60,4,0,0.17542584124788257,0.23026370333315552,0
9508376785,208,1.075798392619228,6,38,2,1,0.30420229421874584,0.4415613612614855,1
9222794587,163,1.4088040709789957,31,133,1,0,1.353066564115479,0.23617900550877619,0
9519271337,65,0.8602109686995166,77,14,2,0,0.351476383793045,0.3034379677641045,0
9860254268,287,4.839755098960039,60,172,3,1,1.390319661618886,0.6462946315400793,1
9236600085,28,8.345607626220165,56,20,1,0,0.23449808635364414,0.095459145514462,0
9480974484,168,3.4742901088378444,50,178,0,1,1.3435009505786544,0.4678286327633843,1
9309230661,35,4.149521739378576,18,156,0,1,0.7351962779516413,0.2902626258149874,0
9618127104,178,9.140032529494961,26,18,0,1,0.9025715528089796,0.3755948626498047,1
9247847812,32,8.45058273050822,62,94,0,1,0.49427122452224315,0.33893888750990386,0
9555229963,56,6.81795706763432,59,171,1,0,0.4826755899823645,0.0822889193196052,0
9986196569,22,3.034635929876387,60,22,1,1,0.7889868272116916,0.5121294547735531,1
9719408429,226,1.6118940855402133,60,88,5,0,0.5981302305975799,0.4236995653118937,1
9590785313,203,0.6525588154610803,44,173,1,1,0.20877486603524245,0.4078556114720295,1
9652970160,153,1.5166013897419983,20,60,4,1,0.5951565330792042,0.5650195672926007,1
9114677069,82,3.2796662144274564,43,168,5,0,0.4565886627546667,0.2700513116240971,0
9444024793,165,5.742005604005209,0,156,1,1,1.2894953021814244,0.37583536901370845,1
9917739564,86,1.1080007861476755,43,94,1,1,1.27393972176444,0.5362600905112941,1
9407445658,178,1.7941638940252655,61,33,1,1,0.29807121541833925,0.5064552457885643,1
9268844360,296,2.22026667192544,60,26,0,1,1.122096785992366,0.588941747589312,1
9496385049,94,6.5038298833414085,78,15,3,0,0.7311743667745176,0.3347616320795119,0
9312216056,191,6.350003090311182,78,45,0,1,1.3159090231232018,0.5656423790243835,1
9649327992,121,5.732274400535453,49,181,5,0,0.48358463479858005,0.26125953003607083,0
9906529237,239,2.8797635346114263,74,143,3,1,0.22336337774533976,0.562979776247437,1
9451152366,105,4.0256370665779535,40,56,3,1,1.2206957617907632,0.6001758466159561,1
9150066487,177,1.418552305208559,32,71,3,0,1.3157016360959046,0.3565615686690059,1
9630766173,165,2.6513757357015213,11,89,5,0,1.2767155926638512,0.3656393622912439,1
9774213994,114,9.028199651489514,1,79,5,0,0.5610194649320146,0.1721339399739676,0
9833891390,202,9.807071591140371,20,140,0,1,0.14321141160665982,0.20836717696578144,0
9646689071,141,6.652766063582799,13,163,4,1,0.2954617419639456,0.39697221627267987,1
9362327868,147,9.209821274222492,33,127,2,0,1.3871164197545998,0.19388611507988213,0
9111145552,279,6.606048053813538,78,10,4,1,0.6096968842629473,0.6947910494657913,2
9215438617,47,0.8153666180019639,63,85,0,1,1.3322916602093258,0.5418739331424288,1
9608099363,54,9.969244557370885,22,17,3,0,1.4731383941917204,0.2445456726145558,0
9341382656,172,1.4400468660220815,49,10,2,0,0.6539992363692749,0.30031601263871466,0
9462997767,262,6.985097113728076,13,199,4,0,1.1870244638753602,0.2342384369669729,0
9517806178,178,2.9019439292105056,75,159,5,1,0.33676024039933244,0.6423045683640605,1
9892511740,294,4.2238205726161215,45,125,5,0,0.6372482978731461,0.36293394887338404,1
9999148494,283,6.636374755608913,4,49,1,0,1.087255506263286,0.15480083035095402,0
9257155630,29,4.646629818423217,65,110,5,1,0.3899545087777617,0.5900183165655861,1
9617423742,248,2.8801875598457185,21,30,4,0,0.5477143063345516,0.3055467993753309,0
9847503671,279,3.677238775344085,69,8,0,1,0.8893583223819446,0.5682461333817044,1
9607900377,40,3.7447071107701753,1,41,2,0,1.0676963377941076,0.1636037418727175,0
9142758171,113,9.61357709282803,28,25,1,0,0.5996304016205548,0.08122605641386356,0
9610730198,179,8.086823651272784,60,32,5,1,0.6275256591462413,0.6449945286156088,1
9234285389,195,4.856213329054301,70,36,5,0,0.2538154983389579,0.3836832998520233,1
9367754137,137,2.398298743242959,15,107,2,0,1.477686892618025,0.25332617552858083,0
9257553165,219,8.204653047495231,63,185,2,0,0.9571305816798594,0.21204983323164034,0
9734534586,290,1.9932334802795484,13,165,4,1,0.8424585916893219,0.5572595625726975,1
9110466615,262,2.4993910628490323,42,30,5,1,0.3958945899665106,0.6668813247084595,2
9671732850,28,3.977127222481436,75,149,3,0,0.7832424293186308,0.279980231515125,0
9903869698,209,8.863307860593906,42,188,5,1,0.7262356187009327,0.5370219132503183,1
9723658606,229,1.7519733520240475,69,120,4,1,0.4619826356872829,0.6467309027248522,1
9505619606,145,1.6612248321179979,54,97,1,1,0.7247842800619897,0.5027060822886895,1
9150154221,232,5.192762388900027,75,34,0,1,0.384942338921883,0.47749659867049227,1
9237926382,12,3.1259001403899096,30,125,5,0,1.0943151913369777,0.32200702127575836,0
9230876923,245,5.902915445657519,75,9,4,0,1.3722991898399746,0.49942425076624003,1
9560300268,237,4.790548504490623,73,122,3,0,0.10362457268791259,0.25339836666866206,0
9603434513,151,4.63211151033656,39,10,3,0,0.8787589936795704,0.3048824077841764,0
9947879673,18,1.5637432196264363,26,110,4,1,1.1252470471701714,0.5805647270249035,1
9547306533,199,1.8399720573734815,51,128,1,0,1.3700741195251946,0.29014589632120824,0
9240090082,174,8.300246485745076,6,194,3,0,0.6017889584384312,0.06751171718367086,0
9732063858,148,8.915886006931572,45,142,3,0,1.3700125532355,0.2591275409717478,0
9550409663,285,2.729493562409877,32,74,5,0,1.2557736733928047,0.448938918058218,1
9182649048,62,1.577874764485306,7,142,5,0,0.8353004860929136,0.2625848944906593,0
9646681316,184,1.0074583833778508,4,110,1,0,0.45972024095089314,0.09014359498023965,0
9882903323,119,6.27882733054802,60,48,1,1,1.0139430034849466,0.5130605657849507,1
9186205129,212,7.295855518751953,71,60,1,1,0.46478183483191593,0.4785068872881397,1
9374727974,145,4.041694897430452,59,136,1,0,0.5883851837621418,0.16952254994895827,0
9409577656,13,6.956920741161076,23,17,4,0,0.7537848676179287,0.22968780188688517,0
9489596432,164,7.273108747815498,6,126,4,0,0.7971659619227237,0.17861594379027426,0
9483129685,181,9.385751673270601,60,23,2,1,0.36480589163765986,0.4709143535839387,1
9432848601,56,1.1162995594335188,35,94,2,1,1.0713231805232561,0.5298465202829219,1
9251765117,103,2.326771370695258,26,194,2,0,1.488682621550047,0.22768732480432927,0
9614374443,57,1.1509968821713872,28,13,3,0,0.4414185988967818,0.24285826928155718,0
9703560080,249,8.74594236669305,19,50,1,1,0.8763557961913493,0.4083613871426453,1
9499117836,222,8.029578020318901,69,60,4,0,0.7366017875707273,0.3524872782646604,1
9501976531,148,5.959099670907471,75,78,4,0,0.5308904417309339,0.337414323623489,0
9869238595,214,1.29480239548624,75,44,1,1,0.687692344321493,0.594802119239411,1
9551419529,82,3.096467407210336,2,71,2,1,1.125811442975801,0.4568064309372389,1
9268239170,13,3.3283385565559107,38,117,5,1,0.6806353812713755,0.5722028497405608,1
9739189224,85,5.8270603621464625,44,87,3,0,0.8094673471518167,0.23737802397912713,0
9473319790,86,2.951416993348797,67,66,4,1,0.7681351146854843,0.653442543175406,2
9461634019,265,1.193118707173071,30,178,0,1,0.8773223301884944,0.4201279218032092,1
9259371374,111,7.442241867606344,37,138,3,0,0.5076687709714434,0.1474633501052971,0
9472979745,115,3.3412620107264077,5,33,3,1,0.8135826635067549,0.49495144215876036,1
9348001134,48,4.797554681721356,7,23,2,1,0.2887777544708974,0.3621326743558514,1
9471666855,284,1.7128330323319008,27,118,1,1,1.1379379152148474,0.5174818867711322,1
9880221808,97,8.124208882248507,14,112,0,0,0.25529423717259536,0.0,0
9376847339,220,5.872552830778547,7,147,2,0,1.1989429125853057,0.1623191822075608,0
9647953234,86,9.065063448993698,53,61,1,1,1.255756805895483,0.47759338865286705,1
9653074217,86,5.206979849120667,5,42,0,0,0.12668732435168947,0.0,0
9245066408,37,9.443543882269857,28,25,5,0,1.2631747861375366,0.31862511441593283,0
9475581284,254,8.972747941622597,33,55,5,0,1.0074367049860062,0.34770276263218286,0
9585684741,75,5.976368636362722,6,171,4,1,0.23567327974528582,0.3605643699330816,1
9742730675,275,9.371987662423702,39,24,0,0,1.4970885174972415,0.2162701034839179,0
9726709785,214,3.569343099298247,73,6,2,0,0.9616535244808833,0.3788829724127936,1
9561946175,67,3.9736005456900076,12,36,0,0,0.6612003418864086,0.05852750114475562,0
9403990497,210,0.9320405374073508,61,115,0,1,1.339300222032416,0.5652815401950018,1
9555681975,234,6.097408614256604,64,96,0,0,0.15827235561168232,0.10422377930232261,0
9445094085,151,7.358277714324867,40,136,4,0,1.1042800130689483,0.28248093566304205,0
9554299364,93,7.84843230729998,41,11,5,0,0.3012165200857382,0.2735147947226888,0
9888950392,152,1.9232547174379815,65,7,5,0,0.8735004897137774,0.48502433548973073,1
9132359860,42,4.719511186968753,10,29,1,1,0.23431866921855035,0.31468410606260105,0
9537152405,161,2.1802005148921983,49,116,0,0,1.0508040429729293,0.19511741231137847,0
9756524997,167,6.790209814115364,70,13,3,1,0.750899777701977,0.6161587888881863,1
9595453765,150,2.0004905380067974,34,30,2,0,0.10938148938754655,0.17861989227042402,0
9790121219,260,9.089554997582711,79,68,3,1,0.19995735916958493,0.5400035564626909,1
9533007965,121,2.691029133783427,78,22,1,0,1.0842546627670493,0.33858487659331143,0
9901299274,153,3.268321529738326,19,95,2,1,0.659240926676463,0.4439390528443158,1
9477474493,218,8.583610060434497,27,6,1,1,1.0410140462201318,0.46180169815453526,1
9250732605,233,4.855442296384376,36,5,2,1,0.6457811553014259,0.5278617644128921,1
9339937885,52,0.7279614851006937,2,52,5,0,0.6063631765679127,0.2763947100336079,0
9844633950,273,5.1985693864251346,58,195,5,1,1.2968796313223347,0.6990427231215784,2
9339029911,253,1.303161686111169,72,111,3,0,1.296730703235349,0.44593641082157465,1
9730352694,12,9.86077482752945,26,168,3,1,1.3876959595803653,0.4378942172192904,1
9496485768,134,6.087059919328222,31,195,4,0,1.2522297090318453,0.2612061793852162,0
9444601334,277,2.937059867304295,47,79,1,0,0.2784050851732802,0.1822805584798087,0
9321772674,93,5.855317955702368,45,30,3,1,0.19308990171412277,0.47595697273726634,1
9205275634,25,1.230237482126671,46,10,2,0,0.18178505498867994,0.20021802347978818,0
9178350878,68,8.098967390553762,39,30,0,0,1.472288771053521,0.17037037717311077,0
9788899111,186,9.290616511709555,2,47,0,1,0.8016124254393576,0.2953060929122082,0
9945943012,72,8.807221687958515,74,126,0,0,0.26123785207750183,0.04836188199379805,0
9581203422,58,3.7466972218363463,28,133,4,0,0.8620133848706766,0.24644790618911172,0
9729686277,255,3.5947971366120006,57,13,3,0,1.0944151347760804,0.40994225053378563,1
9735034945,298,0.8333323065548499,49,31,1,1,0.23228642975600014,0.5160910505587286,1
9426410707,295,6.688303407658709,9,75,1,0,0.5849655757709886,0.0953528948672808,0
9818958666,24,5.581595449803052,60,121,4,1,0.3629537095414409,0.5134752997473363,1
9596099331,264,4.863790527609742,60,122,2,1,1.4656033568093672,0.6299069164858073,1
9122763342,101,9.122494056679717,22,7,5,1,0.5455199326006347,0.5289257965652531,1
9388072325,288,2.09484956028704,5,193,3,1,1.0667071294821158,0.5064166608144094,1
9133942384,215,0.5918295335567322,74,134,3,0,1.3858073521934238,0.44802826119386335,1
9833956599,103,1.1965062951472716,59,128,2,0,1.3084632461884889,0.326874180667518,0
9824317106,234,2.6220286593600046,26,78,2,0,0.6515636897142119,0.21662329885338535,0
9404347709,208,0.816212718002841,54,85,3,0,0.5352768288395507,0.3209053335113787,0
9870414008,280,5.277015251109787,30,163,3,0,1.232947270944332,0.27729615616666903,0
9343794766,243,3.4838593247189915,29,69,0,1,0.387221351133925,0.3802102502394432,1
9250481610,55,2.2145885766472606,66,126,1,1,1.1042496172881018,0.5301015578214718,1
9407574151,73,7.6257987120122905,12,150,0,1,1.269401102046571,0.31228521436810774,0
9228759218,239,2.4422875992090356,58,138,0,0,1.288908506727128,0.25059490295008024,0
9480459180,258,7.0322484594410355,53,106,1,1,0.11248440349315209,0.3881611469058859,1
9183721515,255,3.81801660555257,20,46,4,0,0.7998190175269019,0.3161620828365974,0
9980801412,84,5.362363726294268,42,115,5,0,0.6006271861453822,0.2871268976219147,0
9903346757,166,9.371736878587537,10,108,4,0,1.4704038814497438,0.25275428989758547,0
9416449909,232,0.8548405307502218,66,8,4,1,0.861706389893598,0.7555133470848958,2
9853493778,199,5.252512821035888,37,103,4,1,0.6984206555479676,0.5615969914799922,1
9956875731,61,8.617018123112373,23,136,2,1,0.442108994652574,0.31766552854762714,0
9132686304,97,6.085755359518311,50,69,0,1,1.2838822559825074,0.46490347307034785,1
9228161931,75,3.130269911168988,75,45,2,1,0.5471193748488242,0.5623410860478311,1
9593220398,159,4.2779707838778265,60,175,2,0,1.2574554183581454,0.27745900079644353,0
9990046464,29,6.9625234729214585,45,187,1,1,1.348251167526504,0.41772319176145634,1
9575109465,42,8.962712995981128,42,151,4,1,0.18144431982219758,0.4004207624268901,1
9176362381,290,0.8901305505928101,26,153,3,1,0.8139811957180828,0.5583295102123896,1
9265916991,55,1.1796188079585759,29,190,4,0,0.6885234400600048,0.22938405377836432,0
9474908453,82,3.587989474291082,62,162,0,1,0.6503510420126558,0.3953529180166923,1
9448915492,142,2.7114070021560503,9,120,2,1,0.6200546281929201,0.4079863380239445,1
9126216317,64,3.016843419112857,2,139,0,0,0.844780620354977,0.017238220079909647,0
9762982794,70,2.602064986945869,76,68,2,1,0.28228177118109377,0.5263156993650475,1
9881745662,17,2.3603379641239983,59,6,2,0,1.3198031917189275,0.3523356607701167,1
9403405900,281,1.740927685258272,26,119,2,0,0.8811760872242522,0.24678333157714438,0
9239970538,255,9.372564252054762,44,199,3,1,0.5859548795460852,0.4373438145208731,1
9503224834,185,1.8697999071084541,61,132,4,1,0.440239429934989,0.6069744660402305,1
9322580384,125,2.441835860272594,23,83,2,1,0.9631890891966237,0.4978639937136571,1
9612091013,280,2.8395243778174644,45,105,1,0,1.2014242657761527,0.27751328602599545,0
9471962545,202,9.363641294738995,77,123,5,1,0.7172033996641389,0.6393173790894954,1
9977324279,159,7.679284269210305,43,78,5,0,1.4783340582828683,0.4053986757634205,1
9677306633,140,8.002144587997389,62,13,2,0,0.8497953975963904,0.2642830459889315,0
9308748804,111,1.4952034656157314,3,27,4,1,1.4704760381905213,0.6373646829954738,1
9372193430,279,8.44494381264888,15,18,4,1,1.4476408139332162,0.6275275719201995,1
9310118281,219,4.377834277265471,50,58,3,0,0.9396424157815413,0.3341230785665993,0
9966425729,76,2.996818749017693,73,128,2,1,0.9138707728147265,0.5622193344162214,1
9410757388,19,5.96962579344295,47,49,1,0,0.24794231726438742,0.08843423521707777,0
9892728743,58,8.310737605258971,64,20,3,1,1.40099117376492,0.6298567562553494,1
9357158785,120,7.897195435211639,68,106,3,1,1.2244935300173097,0.5961728783795375,1
